,braunlage,braunschweig,norderney,wind_onshore_mps,wind_offshore_mps,pf_onshore,pf_offshore,gen_onshore_mw,gen_offshore_mw,gen_total_mw,energy_onshore_mwh,energy_offshore_mwh,energy_total_mwh
2021-09-08 10:00:00,4.580333369140226,5.150281894996476,4.4197952408893375,4.716803501675346,4.4197952408893375,0.0069411949632817984,0.0039259938954529575,90.23553452266339,27.481957268170703,117.71749179083409,90.23553452266339,27.481957268170703,117.71749179083409
2021-09-08 11:00:00,4.731083526342727,5.585415397017585,4.300341315459896,4.872280079606736,4.300341315459896,0.009002951725712598,0.003016091802135504,117.03837243426378,21.11264261494853,138.1510150492123,117.03837243426378,21.11264261494853,138.1510150492123
2021-09-08 12:00:00,4.826802265850564,5.728969194648673,4.061433464601013,4.872401641700083,4.061433464601013,0.009004705451657435,0.0016404039228431152,117.06117087154666,11.482827459901806,128.54399833144848,117.06117087154666,11.482827459901806,128.54399833144848
2021-09-08 13:00:00,4.8371153235205995,5.778349641163332,4.778157017177662,5.131207327287197,4.778157017177662,0.013278516989824487,0.007712280125082052,172.62072086771832,53.985960875574364,226.60668174329268,172.62072086771832,53.985960875574364,226.60668174329268
2021-09-08 14:00:00,4.835357532764158,5.499600258780151,2.986348135736039,4.440435309093449,2.986348135736039,0.004099715760638036,0.0,53.29630488829447,0.0,53.29630488829447,53.29630488829447,0.0,53.29630488829447
2021-09-08 15:00:00,4.534907181076352,5.248382218107182,3.4641638374538046,4.415817745545779,3.4641638374538046,0.0038930907351680984,0.00013717860358685173,50.610179557185276,0.9602502251079621,51.57042978229324,50.610179557185276,0.9602502251079621,51.57042978229324
2021-09-08 16:00:00,4.100863946097721,4.859622901668195,3.4641638374538046,4.141550228406574,3.4641638374538046,0.002040598426898241,0.00013717860358685173,26.52777954967713,0.9602502251079621,27.488029774785094,26.52777954967713,0.9602502251079621,27.488029774785094
2021-09-08 17:00:00,3.5959424228575076,4.412484790038508,3.5836177628832466,3.8640149919264206,3.5836177628832466,0.0008847820559971076,0.0002726829453144208,11.502166727962399,1.9087806172009458,13.410947345163345,11.502166727962399,1.9087806172009458,13.410947345163345
2021-09-08 18:00:00,2.8325278923059973,3.925270010682204,4.778157017177662,3.8453183067219547,4.778157017177662,0.0008285778034948914,0.007712280125082052,10.771511445433589,53.985960875574364,64.75747232100795,10.771511445433589,53.985960875574364,64.75747232100795
2021-09-08 19:00:00,2.7024183749762494,3.172421166939997,5.972696271472078,3.949178604462775,5.972696271472078,0.0011730493743443984,0.036034963535411794,15.249641866477178,252.24474474788255,267.4943866143597,15.249641866477178,252.24474474788255,267.4943866143597
2021-09-08 20:00:00,2.8296847590530847,3.2560353225215954,6.450511973189845,4.178744018254842,6.450511973189845,0.002246627016993057,0.05635378463061294,29.20615122090974,394.4764924142906,423.68264363520035,29.20615122090974,394.4764924142906,423.68264363520035
