timestamp,action,generation_mwh,demand_mwh,price_eur_per_mwh,to_grid_mwh,to_electrolyser_mwh,h2_produced_kg,tank_soc_kg,energy_flux_battery_kwh,curtailed_mwh,battery_soc_mwh,h2_offtake_kg,grid_revenue_eur,h2_revenue_eur,ancillary_revenue_eur,total_revenue_eur,opex_eur,profit_eur
2023-12-23 10:00:00,electrolyse + grid,236.82579959872535,55104.0,41.64,232.242466265392,4.583333333333357,83.33333333333394,10000.0,0.0,0.0,0.0,83.33333333333333,9670.576295290923,416.66666666666663,0.0,10087.242961957589,5446.993390770683,4640.249571186906
2023-12-23 11:00:00,electrolyse + grid,275.83205476218575,56321.0,45.9,271.2487214288524,4.583333333333357,83.33333333333394,10000.0,0.0,0.0,0.0,83.33333333333333,12450.316313584324,416.66666666666663,0.0,12866.98298025099,6344.137259530272,6522.845720720718
2023-12-23 12:00:00,electrolyse + grid,283.82804201581496,56929.5,47.36,279.2447086824816,4.583333333333357,83.33333333333394,10000.0,0.0,0.0,0.0,83.33333333333333,13225.029403202328,416.66666666666663,0.0,13641.696069868995,6528.044966363744,7113.651103505251
2023-12-23 13:00:00,electrolyse + grid,264.14788150596013,55591.0,49.81,259.56454817262676,4.583333333333357,83.33333333333394,10000.0,0.0,0.0,0.0,83.33333333333333,12928.91014447854,416.66666666666663,0.0,13345.576811145205,6075.401274637083,7270.175536508123
2023-12-23 14:00:00,electrolyse + grid,231.9721468193084,54645.0,52.3,227.38881348597505,4.583333333333357,83.33333333333394,10000.0,0.0,0.0,0.0,83.33333333333333,11892.434945316494,416.66666666666663,0.0,12309.10161198316,5335.359376844093,6973.742235139067
2023-12-23 15:00:00,electrolyse + grid,190.3399032219993,54844.0,53.77,185.75656988866592,4.583333333333357,83.33333333333394,10000.0,0.0,0.0,0.0,83.33333333333333,9988.130762913568,416.66666666666663,0.0,10404.797429580234,4377.8177741059835,6026.979655474251
2023-12-23 16:00:00,electrolyse + grid,134.88433848695857,55864.25,58.05,130.30100515362523,4.583333333333357,83.33333333333394,10000.0,0.0,0.0,0.0,83.33333333333333,7563.973349167944,416.66666666666663,0.0,7980.640015834611,3102.339785200047,4878.300230634564
2023-12-23 17:00:00,electrolyse + grid,96.0551162516228,57962.5,68.12,91.47178291828945,4.583333333333357,83.33333333333394,10000.0,0.0,0.0,0.0,83.33333333333333,6231.0578523938775,416.66666666666663,0.0,6647.7245190605445,2209.2676737873244,4438.45684527322
2023-12-23 18:00:00,electrolyse + grid,76.44871946181989,56980.0,66.45,71.8653861284865,4.583333333333385,83.33333333333394,10000.0,0.0,0.0,0.0,83.33333333333333,4775.454908237928,416.66666666666663,0.0,5192.121574904595,1758.3205476218575,3433.801027282738
2023-12-23 19:00:00,electrolyse + grid,70.3558361855305,54999.0,61.55,65.77250285219715,4.583333333333357,83.33333333333394,10000.0,0.0,0.0,0.0,83.33333333333333,4048.2975505527343,416.66666666666663,0.0,4464.964217219401,1618.1842322672017,2846.779984952199
2023-12-23 20:00:00,electrolyse + grid,130.237224123687,51379.0,53.7,125.65389079035366,4.583333333333357,83.33333333333394,10000.0,0.0,0.0,0.0,83.33333333333333,6747.613935441992,416.66666666666663,0.0,7164.280602108659,2995.4561548448014,4168.824447263858
2023-12-23 21:00:00,electrolyse + grid,212.48377198158857,48811.5,41.56,207.9004386482552,4.583333333333357,83.33333333333394,10000.0,0.0,0.0,0.0,83.33333333333333,8640.342230221488,416.66666666666663,0.0,9057.008896888154,4887.126755576537,4169.882141311617
2023-12-23 22:00:00,electrolyse + curtail,273.73716511271095,46849.5,20.29,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,269.1538317793776,0.0,83.33333333333333,0.0,416.66666666666663,0.0,416.66666666666663,6295.954797592352,-5879.288130925685
2023-12-23 23:00:00,electrolyse + curtail,277.1598017231205,43657.75,7.74,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,272.5764683897871,0.0,83.33333333333333,0.0,416.66666666666663,0.0,416.66666666666663,6374.675439631771,-5958.008772965104
2023-12-24 00:00:00,electrolyse + curtail,282.2052401746725,40490.0,0.0,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,277.6219068413391,0.0,83.33333333333333,0.0,416.66666666666663,0.0,416.66666666666663,6490.720524017467,-6074.0538573508
2023-12-24 01:00:00,electrolyse + curtail,253.93898265077303,38115.75,-0.03,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,249.35564931743966,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,5840.5966009677795,-5423.929934301113
