Start date;End date;grid load [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Jan 1, 2022 12:00 AM;Jan 1, 2022 1:00 AM;41,989.50;10,458.75
Jan 1, 2022 1:00 AM;Jan 1, 2022 2:00 AM;40,105.50;9,643.00
Jan 1, 2022 2:00 AM;Jan 1, 2022 3:00 AM;38,784.00;9,728.75
Jan 1, 2022 3:00 AM;Jan 1, 2022 4:00 AM;37,751.00;10,143.50
Jan 1, 2022 4:00 AM;Jan 1, 2022 5:00 AM;37,877.25;11,621.75
Jan 1, 2022 5:00 AM;Jan 1, 2022 6:00 AM;37,047.75;12,206.25
Jan 1, 2022 6:00 AM;Jan 1, 2022 7:00 AM;35,607.00;11,881.25
Jan 1, 2022 7:00 AM;Jan 1, 2022 8:00 AM;36,905.75;14,569.25
Jan 1, 2022 8:00 AM;Jan 1, 2022 9:00 AM;39,465.25;18,287.00
Jan 1, 2022 9:00 AM;Jan 1, 2022 10:00 AM;42,335.75;21,125.50
Jan 1, 2022 10:00 AM;Jan 1, 2022 11:00 AM;44,777.00;22,867.50
Jan 1, 2022 11:00 AM;Jan 1, 2022 12:00 PM;47,649.00;25,307.00
Jan 1, 2022 12:00 PM;Jan 1, 2022 1:00 PM;48,608.50;26,696.00
Jan 1, 2022 1:00 PM;Jan 1, 2022 2:00 PM;47,331.25;27,110.00
Jan 1, 2022 2:00 PM;Jan 1, 2022 3:00 PM;46,064.50;28,397.00
Jan 1, 2022 3:00 PM;Jan 1, 2022 4:00 PM;45,934.50;31,063.75
Jan 1, 2022 4:00 PM;Jan 1, 2022 5:00 PM;47,765.25;33,818.75
Jan 1, 2022 5:00 PM;Jan 1, 2022 6:00 PM;50,899.25;35,608.50
Jan 1, 2022 6:00 PM;Jan 1, 2022 7:00 PM;51,889.50;35,010.50
Jan 1, 2022 7:00 PM;Jan 1, 2022 8:00 PM;50,618.75;32,308.75
Jan 1, 2022 8:00 PM;Jan 1, 2022 9:00 PM;48,448.50;28,790.00
Jan 1, 2022 9:00 PM;Jan 1, 2022 10:00 PM;47,135.75;26,174.00
Jan 1, 2022 10:00 PM;Jan 1, 2022 11:00 PM;46,635.00;24,665.25
Jan 1, 2022 11:00 PM;Jan 2, 2022 12:00 AM;44,251.00;21,255.00
Jan 2, 2022 12:00 AM;Jan 2, 2022 1:00 AM;45,268.75;21,442.50
Jan 2, 2022 1:00 AM;Jan 2, 2022 2:00 AM;44,192.00;20,339.50
Jan 2, 2022 2:00 AM;Jan 2, 2022 3:00 AM;43,833.75;19,892.00
Jan 2, 2022 3:00 AM;Jan 2, 2022 4:00 AM;43,677.00;19,690.50
Jan 2, 2022 4:00 AM;Jan 2, 2022 5:00 AM;44,285.50;20,411.00
Jan 2, 2022 5:00 AM;Jan 2, 2022 6:00 AM;44,142.25;20,448.50
Jan 2, 2022 6:00 AM;Jan 2, 2022 7:00 AM;43,777.25;19,774.50
Jan 2, 2022 7:00 AM;Jan 2, 2022 8:00 AM;44,556.00;20,162.00
Jan 2, 2022 8:00 AM;Jan 2, 2022 9:00 AM;47,161.50;21,731.00
Jan 2, 2022 9:00 AM;Jan 2, 2022 10:00 AM;50,689.00;22,802.00
Jan 2, 2022 10:00 AM;Jan 2, 2022 11:00 AM;52,986.00;22,117.75
Jan 2, 2022 11:00 AM;Jan 2, 2022 12:00 PM;55,138.75;21,518.00
Jan 2, 2022 12:00 PM;Jan 2, 2022 1:00 PM;55,285.25;19,247.00
Jan 2, 2022 1:00 PM;Jan 2, 2022 2:00 PM;54,394.25;16,603.00
Jan 2, 2022 2:00 PM;Jan 2, 2022 3:00 PM;53,391.50;14,528.50
Jan 2, 2022 3:00 PM;Jan 2, 2022 4:00 PM;52,753.00;13,509.50
Jan 2, 2022 4:00 PM;Jan 2, 2022 5:00 PM;54,016.25;14,513.00
Jan 2, 2022 5:00 PM;Jan 2, 2022 6:00 PM;56,906.00;16,629.00
Jan 2, 2022 6:00 PM;Jan 2, 2022 7:00 PM;58,009.75;17,314.50
Jan 2, 2022 7:00 PM;Jan 2, 2022 8:00 PM;57,553.75;16,837.25
Jan 2, 2022 8:00 PM;Jan 2, 2022 9:00 PM;55,727.75;15,474.75
Jan 2, 2022 9:00 PM;Jan 2, 2022 10:00 PM;53,958.00;14,277.00
Jan 2, 2022 10:00 PM;Jan 2, 2022 11:00 PM;53,507.00;15,133.00
Jan 2, 2022 11:00 PM;Jan 3, 2022 12:00 AM;50,845.50;12,922.25
Jan 3, 2022 12:00 AM;Jan 3, 2022 1:00 AM;48,840.75;12,245.25
Jan 3, 2022 1:00 AM;Jan 3, 2022 2:00 AM;47,141.00;10,504.25
Jan 3, 2022 2:00 AM;Jan 3, 2022 3:00 AM;46,534.25;8,988.25
Jan 3, 2022 3:00 AM;Jan 3, 2022 4:00 AM;46,908.75;8,556.50
Jan 3, 2022 4:00 AM;Jan 3, 2022 5:00 AM;48,326.25;9,406.50
Jan 3, 2022 5:00 AM;Jan 3, 2022 6:00 AM;51,156.25;11,622.75
Jan 3, 2022 6:00 AM;Jan 3, 2022 7:00 AM;56,560.50;15,946.25
Jan 3, 2022 7:00 AM;Jan 3, 2022 8:00 AM;61,269.00;20,392.75
Jan 3, 2022 8:00 AM;Jan 3, 2022 9:00 AM;63,817.00;22,737.00
Jan 3, 2022 9:00 AM;Jan 3, 2022 10:00 AM;65,041.50;22,743.75
Jan 3, 2022 10:00 AM;Jan 3, 2022 11:00 AM;65,353.75;21,086.75
Jan 3, 2022 11:00 AM;Jan 3, 2022 12:00 PM;66,825.00;20,635.25
Jan 3, 2022 12:00 PM;Jan 3, 2022 1:00 PM;67,169.50;20,170.25
Jan 3, 2022 1:00 PM;Jan 3, 2022 2:00 PM;66,337.50;20,123.25
Jan 3, 2022 2:00 PM;Jan 3, 2022 3:00 PM;65,081.50;21,269.25
Jan 3, 2022 3:00 PM;Jan 3, 2022 4:00 PM;64,271.50;23,739.00
Jan 3, 2022 4:00 PM;Jan 3, 2022 5:00 PM;65,177.75;26,772.75
Jan 3, 2022 5:00 PM;Jan 3, 2022 6:00 PM;67,144.75;29,229.25
Jan 3, 2022 6:00 PM;Jan 3, 2022 7:00 PM;67,082.50;29,431.75
Jan 3, 2022 7:00 PM;Jan 3, 2022 8:00 PM;66,356.50;29,306.75
Jan 3, 2022 8:00 PM;Jan 3, 2022 9:00 PM;64,112.50;28,009.75
Jan 3, 2022 9:00 PM;Jan 3, 2022 10:00 PM;61,847.50;27,006.00
Jan 3, 2022 10:00 PM;Jan 3, 2022 11:00 PM;59,460.50;26,744.25
Jan 3, 2022 11:00 PM;Jan 4, 2022 12:00 AM;55,855.00;25,301.50
Jan 4, 2022 12:00 AM;Jan 4, 2022 1:00 AM;53,400.00;26,368.75
Jan 4, 2022 1:00 AM;Jan 4, 2022 2:00 AM;51,409.75;27,070.00
Jan 4, 2022 2:00 AM;Jan 4, 2022 3:00 AM;50,696.75;28,707.25
Jan 4, 2022 3:00 AM;Jan 4, 2022 4:00 AM;50,855.00;31,389.00
Jan 4, 2022 4:00 AM;Jan 4, 2022 5:00 AM;51,977.25;34,788.25
Jan 4, 2022 5:00 AM;Jan 4, 2022 6:00 AM;54,493.00;39,223.50
Jan 4, 2022 6:00 AM;Jan 4, 2022 7:00 AM;58,973.25;45,045.50
Jan 4, 2022 7:00 AM;Jan 4, 2022 8:00 AM;63,232.00;50,432.75
Jan 4, 2022 8:00 AM;Jan 4, 2022 9:00 AM;66,290.00;54,300.00
Jan 4, 2022 9:00 AM;Jan 4, 2022 10:00 AM;67,591.50;55,662.00
Jan 4, 2022 10:00 AM;Jan 4, 2022 11:00 AM;67,845.50;55,403.75
Jan 4, 2022 11:00 AM;Jan 4, 2022 12:00 PM;68,924.25;55,611.25
Jan 4, 2022 12:00 PM;Jan 4, 2022 1:00 PM;69,274.50;54,753.75
Jan 4, 2022 1:00 PM;Jan 4, 2022 2:00 PM;68,366.50;52,828.75
Jan 4, 2022 2:00 PM;Jan 4, 2022 3:00 PM;67,125.50;51,127.00
Jan 4, 2022 3:00 PM;Jan 4, 2022 4:00 PM;66,076.75;49,844.00
Jan 4, 2022 4:00 PM;Jan 4, 2022 5:00 PM;66,723.50;50,012.50
Jan 4, 2022 5:00 PM;Jan 4, 2022 6:00 PM;68,743.75;50,851.25
Jan 4, 2022 6:00 PM;Jan 4, 2022 7:00 PM;68,795.25;49,323.25
Jan 4, 2022 7:00 PM;Jan 4, 2022 8:00 PM;67,749.25;46,750.25
Jan 4, 2022 8:00 PM;Jan 4, 2022 9:00 PM;65,328.50;42,920.00
Jan 4, 2022 9:00 PM;Jan 4, 2022 10:00 PM;63,034.50;39,131.25
Jan 4, 2022 10:00 PM;Jan 4, 2022 11:00 PM;60,801.75;35,773.25
Jan 4, 2022 11:00 PM;Jan 5, 2022 12:00 AM;57,146.75;30,879.50
Jan 5, 2022 12:00 AM;Jan 5, 2022 1:00 AM;54,141.50;29,551.50
Jan 5, 2022 1:00 AM;Jan 5, 2022 2:00 AM;52,767.75;26,693.00
Jan 5, 2022 2:00 AM;Jan 5, 2022 3:00 AM;52,445.25;24,584.00
Jan 5, 2022 3:00 AM;Jan 5, 2022 4:00 AM;52,741.25;23,081.50
Jan 5, 2022 4:00 AM;Jan 5, 2022 5:00 AM;53,234.25;21,700.75
Jan 5, 2022 5:00 AM;Jan 5, 2022 6:00 AM;55,299.50;21,989.00
Jan 5, 2022 6:00 AM;Jan 5, 2022 7:00 AM;59,427.25;23,781.00
Jan 5, 2022 7:00 AM;Jan 5, 2022 8:00 AM;65,028.50;27,719.25
Jan 5, 2022 8:00 AM;Jan 5, 2022 9:00 AM;68,963.50;30,000.25
Jan 5, 2022 9:00 AM;Jan 5, 2022 10:00 AM;70,396.75;28,942.75
Jan 5, 2022 10:00 AM;Jan 5, 2022 11:00 AM;71,456.50;27,390.50
Jan 5, 2022 11:00 AM;Jan 5, 2022 12:00 PM;72,872.25;26,829.75
Jan 5, 2022 12:00 PM;Jan 5, 2022 1:00 PM;73,047.25;26,479.00
Jan 5, 2022 1:00 PM;Jan 5, 2022 2:00 PM;72,081.25;26,372.75
Jan 5, 2022 2:00 PM;Jan 5, 2022 3:00 PM;70,860.75;27,165.00
Jan 5, 2022 3:00 PM;Jan 5, 2022 4:00 PM;69,728.25;28,703.50
Jan 5, 2022 4:00 PM;Jan 5, 2022 5:00 PM;69,953.50;30,982.50
Jan 5, 2022 5:00 PM;Jan 5, 2022 6:00 PM;71,620.75;33,763.75
Jan 5, 2022 6:00 PM;Jan 5, 2022 7:00 PM;71,198.50;34,482.50
Jan 5, 2022 7:00 PM;Jan 5, 2022 8:00 PM;69,304.75;34,070.50
Jan 5, 2022 8:00 PM;Jan 5, 2022 9:00 PM;65,758.50;32,143.00
Jan 5, 2022 9:00 PM;Jan 5, 2022 10:00 PM;63,237.75;31,127.50
Jan 5, 2022 10:00 PM;Jan 5, 2022 11:00 PM;61,355.25;31,173.50
Jan 5, 2022 11:00 PM;Jan 6, 2022 12:00 AM;57,834.00;29,084.75
Jan 6, 2022 12:00 AM;Jan 6, 2022 1:00 AM;52,618.75;25,017.00
Jan 6, 2022 1:00 AM;Jan 6, 2022 2:00 AM;50,634.50;24,162.25
Jan 6, 2022 2:00 AM;Jan 6, 2022 3:00 AM;49,633.00;24,694.00
Jan 6, 2022 3:00 AM;Jan 6, 2022 4:00 AM;49,729.50;26,515.00
Jan 6, 2022 4:00 AM;Jan 6, 2022 5:00 AM;50,407.50;29,088.00
Jan 6, 2022 5:00 AM;Jan 6, 2022 6:00 AM;52,085.25;32,923.25
Jan 6, 2022 6:00 AM;Jan 6, 2022 7:00 AM;56,293.25;39,034.50
Jan 6, 2022 7:00 AM;Jan 6, 2022 8:00 AM;60,514.00;45,104.25
Jan 6, 2022 8:00 AM;Jan 6, 2022 9:00 AM;63,279.25;49,344.75
Jan 6, 2022 9:00 AM;Jan 6, 2022 10:00 AM;64,466.25;49,541.50
Jan 6, 2022 10:00 AM;Jan 6, 2022 11:00 AM;65,788.75;49,007.75
Jan 6, 2022 11:00 AM;Jan 6, 2022 12:00 PM;67,582.75;49,490.00
Jan 6, 2022 12:00 PM;Jan 6, 2022 1:00 PM;67,568.50;49,536.75
Jan 6, 2022 1:00 PM;Jan 6, 2022 2:00 PM;66,143.75;50,080.75
Jan 6, 2022 2:00 PM;Jan 6, 2022 3:00 PM;64,897.00;52,415.75
Jan 6, 2022 3:00 PM;Jan 6, 2022 4:00 PM;64,427.25;55,938.00
Jan 6, 2022 4:00 PM;Jan 6, 2022 5:00 PM;65,631.00;58,945.50
Jan 6, 2022 5:00 PM;Jan 6, 2022 6:00 PM;67,524.00;59,271.25
Jan 6, 2022 6:00 PM;Jan 6, 2022 7:00 PM;67,432.50;56,805.50
Jan 6, 2022 7:00 PM;Jan 6, 2022 8:00 PM;66,075.00;52,921.25
Jan 6, 2022 8:00 PM;Jan 6, 2022 9:00 PM;63,123.00;47,796.00
Jan 6, 2022 9:00 PM;Jan 6, 2022 10:00 PM;60,909.50;43,848.00
Jan 6, 2022 10:00 PM;Jan 6, 2022 11:00 PM;59,540.50;40,938.25
Jan 6, 2022 11:00 PM;Jan 7, 2022 12:00 AM;56,360.00;36,173.00
Jan 7, 2022 12:00 AM;Jan 7, 2022 1:00 AM;54,488.00;31,443.25
Jan 7, 2022 1:00 AM;Jan 7, 2022 2:00 AM;52,919.75;28,660.50
Jan 7, 2022 2:00 AM;Jan 7, 2022 3:00 AM;52,056.25;26,635.25
Jan 7, 2022 3:00 AM;Jan 7, 2022 4:00 AM;51,688.25;25,219.50
Jan 7, 2022 4:00 AM;Jan 7, 2022 5:00 AM;52,599.25;24,996.50
Jan 7, 2022 5:00 AM;Jan 7, 2022 6:00 AM;55,016.50;26,259.50
Jan 7, 2022 6:00 AM;Jan 7, 2022 7:00 AM;59,373.00;29,137.00
Jan 7, 2022 7:00 AM;Jan 7, 2022 8:00 AM;63,576.75;32,420.75
Jan 7, 2022 8:00 AM;Jan 7, 2022 9:00 AM;66,613.25;34,517.50
Jan 7, 2022 9:00 AM;Jan 7, 2022 10:00 AM;68,163.75;34,535.50
Jan 7, 2022 10:00 AM;Jan 7, 2022 11:00 AM;69,214.50;34,252.50
Jan 7, 2022 11:00 AM;Jan 7, 2022 12:00 PM;70,846.75;35,717.25
Jan 7, 2022 12:00 PM;Jan 7, 2022 1:00 PM;70,917.50;36,446.50
Jan 7, 2022 1:00 PM;Jan 7, 2022 2:00 PM;69,790.00;36,843.25
Jan 7, 2022 2:00 PM;Jan 7, 2022 3:00 PM;68,679.25;37,857.00
Jan 7, 2022 3:00 PM;Jan 7, 2022 4:00 PM;68,036.75;39,520.25
Jan 7, 2022 4:00 PM;Jan 7, 2022 5:00 PM;68,623.50;41,641.00
Jan 7, 2022 5:00 PM;Jan 7, 2022 6:00 PM;70,321.75;43,844.50
Jan 7, 2022 6:00 PM;Jan 7, 2022 7:00 PM;69,898.00;43,920.50
Jan 7, 2022 7:00 PM;Jan 7, 2022 8:00 PM;68,119.00;42,852.50
Jan 7, 2022 8:00 PM;Jan 7, 2022 9:00 PM;65,360.75;41,039.50
Jan 7, 2022 9:00 PM;Jan 7, 2022 10:00 PM;62,652.00;39,439.50
Jan 7, 2022 10:00 PM;Jan 7, 2022 11:00 PM;60,867.25;39,088.25
Jan 7, 2022 11:00 PM;Jan 8, 2022 12:00 AM;57,659.50;37,195.75
Jan 8, 2022 12:00 AM;Jan 8, 2022 1:00 AM;51,093.00;35,231.00
Jan 8, 2022 1:00 AM;Jan 8, 2022 2:00 AM;49,105.50;33,954.50
Jan 8, 2022 2:00 AM;Jan 8, 2022 3:00 AM;48,075.25;33,210.75
Jan 8, 2022 3:00 AM;Jan 8, 2022 4:00 AM;47,763.50;32,862.50
Jan 8, 2022 4:00 AM;Jan 8, 2022 5:00 AM;47,900.25;32,954.75
Jan 8, 2022 5:00 AM;Jan 8, 2022 6:00 AM;48,098.75;33,186.50
Jan 8, 2022 6:00 AM;Jan 8, 2022 7:00 AM;48,825.75;33,682.25
Jan 8, 2022 7:00 AM;Jan 8, 2022 8:00 AM;51,838.00;36,255.25
Jan 8, 2022 8:00 AM;Jan 8, 2022 9:00 AM;55,360.25;38,992.00
Jan 8, 2022 9:00 AM;Jan 8, 2022 10:00 AM;58,353.25;40,190.50
Jan 8, 2022 10:00 AM;Jan 8, 2022 11:00 AM;60,387.75;39,794.75
Jan 8, 2022 11:00 AM;Jan 8, 2022 12:00 PM;61,615.50;38,400.00
Jan 8, 2022 12:00 PM;Jan 8, 2022 1:00 PM;61,245.50;35,969.50
Jan 8, 2022 1:00 PM;Jan 8, 2022 2:00 PM;59,848.75;33,638.25
Jan 8, 2022 2:00 PM;Jan 8, 2022 3:00 PM;58,926.25;32,713.50
Jan 8, 2022 3:00 PM;Jan 8, 2022 4:00 PM;58,515.50;32,896.25
Jan 8, 2022 4:00 PM;Jan 8, 2022 5:00 PM;59,687.00;33,396.75
Jan 8, 2022 5:00 PM;Jan 8, 2022 6:00 PM;61,748.25;33,170.50
Jan 8, 2022 6:00 PM;Jan 8, 2022 7:00 PM;62,148.00;31,324.75
Jan 8, 2022 7:00 PM;Jan 8, 2022 8:00 PM;60,589.25;27,829.75
Jan 8, 2022 8:00 PM;Jan 8, 2022 9:00 PM;57,723.00;23,505.50
Jan 8, 2022 9:00 PM;Jan 8, 2022 10:00 PM;55,883.00;20,763.50
Jan 8, 2022 10:00 PM;Jan 8, 2022 11:00 PM;55,449.25;20,168.75
Jan 8, 2022 11:00 PM;Jan 9, 2022 12:00 AM;53,256.25;18,032.25
Jan 9, 2022 12:00 AM;Jan 9, 2022 1:00 AM;50,072.75;15,062.25
Jan 9, 2022 1:00 AM;Jan 9, 2022 2:00 AM;47,717.75;13,754.75
Jan 9, 2022 2:00 AM;Jan 9, 2022 3:00 AM;46,641.50;13,557.75
Jan 9, 2022 3:00 AM;Jan 9, 2022 4:00 AM;46,243.00;13,709.50
Jan 9, 2022 4:00 AM;Jan 9, 2022 5:00 AM;46,353.75;14,705.25
Jan 9, 2022 5:00 AM;Jan 9, 2022 6:00 AM;46,412.75;15,837.00
Jan 9, 2022 6:00 AM;Jan 9, 2022 7:00 AM;45,876.50;15,558.50
Jan 9, 2022 7:00 AM;Jan 9, 2022 8:00 AM;47,188.25;17,165.75
Jan 9, 2022 8:00 AM;Jan 9, 2022 9:00 AM;50,046.75;20,467.25
Jan 9, 2022 9:00 AM;Jan 9, 2022 10:00 AM;53,200.75;23,728.00
Jan 9, 2022 10:00 AM;Jan 9, 2022 11:00 AM;55,279.75;26,147.50
Jan 9, 2022 11:00 AM;Jan 9, 2022 12:00 PM;57,540.00;29,291.50
Jan 9, 2022 12:00 PM;Jan 9, 2022 1:00 PM;57,654.50;30,720.25
Jan 9, 2022 1:00 PM;Jan 9, 2022 2:00 PM;56,295.00;31,365.50
Jan 9, 2022 2:00 PM;Jan 9, 2022 3:00 PM;55,055.25;32,721.75
Jan 9, 2022 3:00 PM;Jan 9, 2022 4:00 PM;54,921.25;35,564.75
Jan 9, 2022 4:00 PM;Jan 9, 2022 5:00 PM;56,005.50;39,023.00
Jan 9, 2022 5:00 PM;Jan 9, 2022 6:00 PM;59,793.75;43,994.50
Jan 9, 2022 6:00 PM;Jan 9, 2022 7:00 PM;61,226.75;46,393.25
Jan 9, 2022 7:00 PM;Jan 9, 2022 8:00 PM;60,071.25;46,419.50
Jan 9, 2022 8:00 PM;Jan 9, 2022 9:00 PM;58,513.75;46,320.25
Jan 9, 2022 9:00 PM;Jan 9, 2022 10:00 PM;57,057.25;46,278.25
Jan 9, 2022 10:00 PM;Jan 9, 2022 11:00 PM;56,561.00;47,118.25
Jan 9, 2022 11:00 PM;Jan 10, 2022 12:00 AM;53,855.75;45,636.75
Jan 10, 2022 12:00 AM;Jan 10, 2022 1:00 AM;51,350.25;43,149.50
Jan 10, 2022 1:00 AM;Jan 10, 2022 2:00 AM;49,488.75;42,317.75
Jan 10, 2022 2:00 AM;Jan 10, 2022 3:00 AM;48,891.50;42,581.25
Jan 10, 2022 3:00 AM;Jan 10, 2022 4:00 AM;48,836.25;43,301.25
Jan 10, 2022 4:00 AM;Jan 10, 2022 5:00 AM;50,363.00;45,485.25
Jan 10, 2022 5:00 AM;Jan 10, 2022 6:00 AM;52,901.50;48,558.50
Jan 10, 2022 6:00 AM;Jan 10, 2022 7:00 AM;59,716.50;55,743.75
Jan 10, 2022 7:00 AM;Jan 10, 2022 8:00 AM;64,951.25;61,272.75
Jan 10, 2022 8:00 AM;Jan 10, 2022 9:00 AM;67,927.75;64,336.50
Jan 10, 2022 9:00 AM;Jan 10, 2022 10:00 AM;69,276.50;64,617.00
Jan 10, 2022 10:00 AM;Jan 10, 2022 11:00 AM;70,298.50;64,210.00
Jan 10, 2022 11:00 AM;Jan 10, 2022 12:00 PM;71,771.75;64,634.50
Jan 10, 2022 12:00 PM;Jan 10, 2022 1:00 PM;72,312.25;64,840.50
Jan 10, 2022 1:00 PM;Jan 10, 2022 2:00 PM;71,526.50;64,624.25
Jan 10, 2022 2:00 PM;Jan 10, 2022 3:00 PM;70,255.50;64,704.00
Jan 10, 2022 3:00 PM;Jan 10, 2022 4:00 PM;69,203.50;65,424.00
Jan 10, 2022 4:00 PM;Jan 10, 2022 5:00 PM;69,226.25;66,587.00
Jan 10, 2022 5:00 PM;Jan 10, 2022 6:00 PM;70,887.25;68,032.75
Jan 10, 2022 6:00 PM;Jan 10, 2022 7:00 PM;70,727.50;67,513.75
Jan 10, 2022 7:00 PM;Jan 10, 2022 8:00 PM;69,166.00;65,576.25
Jan 10, 2022 8:00 PM;Jan 10, 2022 9:00 PM;65,903.25;61,969.50
Jan 10, 2022 9:00 PM;Jan 10, 2022 10:00 PM;63,650.25;59,395.25
Jan 10, 2022 10:00 PM;Jan 10, 2022 11:00 PM;61,779.50;57,175.00
Jan 10, 2022 11:00 PM;Jan 11, 2022 12:00 AM;58,389.00;53,449.75
Jan 11, 2022 12:00 AM;Jan 11, 2022 1:00 AM;52,680.75;48,742.50
Jan 11, 2022 1:00 AM;Jan 11, 2022 2:00 AM;50,901.00;46,585.50
Jan 11, 2022 2:00 AM;Jan 11, 2022 3:00 AM;50,306.75;45,837.00
Jan 11, 2022 3:00 AM;Jan 11, 2022 4:00 AM;50,383.75;45,794.75
Jan 11, 2022 4:00 AM;Jan 11, 2022 5:00 AM;51,458.25;46,694.75
Jan 11, 2022 5:00 AM;Jan 11, 2022 6:00 AM;54,333.50;49,227.25
Jan 11, 2022 6:00 AM;Jan 11, 2022 7:00 AM;60,209.00;54,561.75
Jan 11, 2022 7:00 AM;Jan 11, 2022 8:00 AM;65,876.25;59,559.75
Jan 11, 2022 8:00 AM;Jan 11, 2022 9:00 AM;69,224.00;61,978.25
Jan 11, 2022 9:00 AM;Jan 11, 2022 10:00 AM;70,378.25;60,718.00
Jan 11, 2022 10:00 AM;Jan 11, 2022 11:00 AM;71,163.75;58,772.00
Jan 11, 2022 11:00 AM;Jan 11, 2022 12:00 PM;72,358.00;58,066.25
Jan 11, 2022 12:00 PM;Jan 11, 2022 1:00 PM;72,628.50;57,696.75
Jan 11, 2022 1:00 PM;Jan 11, 2022 2:00 PM;72,163.75;57,969.50
Jan 11, 2022 2:00 PM;Jan 11, 2022 3:00 PM;71,081.25;58,854.50
Jan 11, 2022 3:00 PM;Jan 11, 2022 4:00 PM;69,885.25;60,506.25
Jan 11, 2022 4:00 PM;Jan 11, 2022 5:00 PM;69,672.75;62,209.50
Jan 11, 2022 5:00 PM;Jan 11, 2022 6:00 PM;71,287.00;63,832.00
Jan 11, 2022 6:00 PM;Jan 11, 2022 7:00 PM;71,310.50;63,819.00
Jan 11, 2022 7:00 PM;Jan 11, 2022 8:00 PM;69,696.50;62,286.00
Jan 11, 2022 8:00 PM;Jan 11, 2022 9:00 PM;66,563.50;59,340.00
Jan 11, 2022 9:00 PM;Jan 11, 2022 10:00 PM;64,206.75;57,460.00
Jan 11, 2022 10:00 PM;Jan 11, 2022 11:00 PM;62,334.75;56,225.50
Jan 11, 2022 11:00 PM;Jan 12, 2022 12:00 AM;59,161.50;53,566.75
Jan 12, 2022 12:00 AM;Jan 12, 2022 1:00 AM;54,892.75;48,621.25
Jan 12, 2022 1:00 AM;Jan 12, 2022 2:00 AM;52,905.75;46,715.00
Jan 12, 2022 2:00 AM;Jan 12, 2022 3:00 AM;51,902.50;45,887.75
Jan 12, 2022 3:00 AM;Jan 12, 2022 4:00 AM;51,918.75;46,199.00
Jan 12, 2022 4:00 AM;Jan 12, 2022 5:00 AM;53,049.00;47,774.00
Jan 12, 2022 5:00 AM;Jan 12, 2022 6:00 AM;55,927.50;51,046.50
Jan 12, 2022 6:00 AM;Jan 12, 2022 7:00 AM;61,750.25;57,037.00
Jan 12, 2022 7:00 AM;Jan 12, 2022 8:00 AM;66,300.25;61,627.25
Jan 12, 2022 8:00 AM;Jan 12, 2022 9:00 AM;68,536.50;63,461.50
Jan 12, 2022 9:00 AM;Jan 12, 2022 10:00 AM;69,198.25;62,094.50
Jan 12, 2022 10:00 AM;Jan 12, 2022 11:00 AM;70,177.25;60,476.75
Jan 12, 2022 11:00 AM;Jan 12, 2022 12:00 PM;70,917.75;59,284.25
Jan 12, 2022 12:00 PM;Jan 12, 2022 1:00 PM;71,269.50;58,437.50
Jan 12, 2022 1:00 PM;Jan 12, 2022 2:00 PM;70,492.25;57,458.75
Jan 12, 2022 2:00 PM;Jan 12, 2022 3:00 PM;69,403.25;57,164.00
Jan 12, 2022 3:00 PM;Jan 12, 2022 4:00 PM;68,501.00;57,541.75
Jan 12, 2022 4:00 PM;Jan 12, 2022 5:00 PM;68,093.50;57,509.25
Jan 12, 2022 5:00 PM;Jan 12, 2022 6:00 PM;70,129.00;58,218.25
Jan 12, 2022 6:00 PM;Jan 12, 2022 7:00 PM;70,016.50;56,882.25
Jan 12, 2022 7:00 PM;Jan 12, 2022 8:00 PM;68,752.75;54,613.50
Jan 12, 2022 8:00 PM;Jan 12, 2022 9:00 PM;65,460.75;50,307.50
Jan 12, 2022 9:00 PM;Jan 12, 2022 10:00 PM;62,866.00;46,636.75
Jan 12, 2022 10:00 PM;Jan 12, 2022 11:00 PM;60,667.50;43,722.00
Jan 12, 2022 11:00 PM;Jan 13, 2022 12:00 AM;57,281.50;39,605.00
Jan 13, 2022 12:00 AM;Jan 13, 2022 1:00 AM;54,614.75;36,455.50
Jan 13, 2022 1:00 AM;Jan 13, 2022 2:00 AM;53,134.50;34,303.25
Jan 13, 2022 2:00 AM;Jan 13, 2022 3:00 AM;52,395.00;32,841.00
Jan 13, 2022 3:00 AM;Jan 13, 2022 4:00 AM;52,461.50;32,112.50
Jan 13, 2022 4:00 AM;Jan 13, 2022 5:00 AM;53,494.25;32,350.50
Jan 13, 2022 5:00 AM;Jan 13, 2022 6:00 AM;55,682.25;33,945.50
Jan 13, 2022 6:00 AM;Jan 13, 2022 7:00 AM;61,151.75;38,777.75
Jan 13, 2022 7:00 AM;Jan 13, 2022 8:00 AM;66,568.25;44,045.75
Jan 13, 2022 8:00 AM;Jan 13, 2022 9:00 AM;69,256.25;46,366.00
Jan 13, 2022 9:00 AM;Jan 13, 2022 10:00 AM;69,969.00;44,875.00
Jan 13, 2022 10:00 AM;Jan 13, 2022 11:00 AM;70,704.50;42,494.75
Jan 13, 2022 11:00 AM;Jan 13, 2022 12:00 PM;71,606.25;40,926.25
Jan 13, 2022 12:00 PM;Jan 13, 2022 1:00 PM;71,593.50;39,725.75
Jan 13, 2022 1:00 PM;Jan 13, 2022 2:00 PM;70,517.75;39,165.25
Jan 13, 2022 2:00 PM;Jan 13, 2022 3:00 PM;69,274.00;40,275.50
