wind_mw,price,p_grid_mw,soc_h2_pct,m_h2_tank_kg,action
238.0952380952381,24.61,0.0,0.24479488765203053,4392.04808136847,H2
123.01587301587303,40.0,0.0,0.12647735862021575,2269.224842040376,H2+Grid
146.82539682539684,40.0,0.0,0.1509568473854188,2708.429650177223,H2+Grid
130.95238095238096,21.94,0.0,0.13463718820861675,2415.6264447526582,H2
111.11111111111111,15.7,0.0,0.11423761423761426,2049.622437971953,H2
123.01587301587303,5.1,0.0,0.12647735862021575,2269.224842040376,H2
126.98412698412699,4.2,0.0,0.13055727341441625,2342.425643396517,H2
146.82539682539684,4.2,0.0,0.1509568473854188,2708.429650177223,H2
138.88888888888889,4.2,0.0,0.1427970177970178,2562.0280474649408,H2
146.82539682539684,4.6,0.0,0.1509568473854188,2708.429650177223,H2
138.88888888888889,5.5,0.0,0.1427970177970178,2562.0280474649408,H2
115.07936507936508,24.61,0.0,0.11831752903181474,2122.8232393280937,H2
87.3015873015873,80.0,0.0,0.0897581254724112,1610.4176298351058,H2+Grid
63.492063492063494,118.0,0.0,0.06527863670720813,1171.2128216982585,H2+Grid
15.873015873015873,121.16,0.0,0.01631965917680203,292.8032054245646,H2+Grid
0.0,119.58,0.0,0.0,0.0,H2+Grid
0.0,115.0,0.0,0.0,0.0,H2+Grid
0.0,106.0,0.0,0.0,0.0,H2+Grid
0.0,91.84,0.0,0.0,0.0,H2+Grid
0.0,81.28,0.0,0.0,0.0,H2+Grid
3.9682539682539684,72.32,0.0,0.004079914794200508,73.20080135614116,H2+Grid
15.873015873015873,99.1,0.0,0.01631965917680203,292.8032054245646,H2+Grid
19.841269841269842,130.26,0.0,0.02039957397100254,366.00400678070577,H2+Grid
63.492063492063494,161.5,60.317460317460316,0.0,0.0,Grid
83.33333333333334,171.62,79.16666666666667,0.0,0.0,Grid
51.58730158730159,161.21,49.007936507936506,0.0,0.0,Grid
11.904761904761905,139.16,0.0,0.012239744382601527,219.6024040684235,H2+Grid
23.80952380952381,132.0,0.0,0.024479488765203054,439.204808136847,H2+Grid
67.46031746031746,106.34,0.0,0.06935855150140864,1244.4136230543997,H2+Grid
162.69841269841268,105.98,0.0,0.16727650656222082,3001.2328556017874,H2+Grid
202.38095238095238,96.79,0.0,0.2080756545042259,3733.2408691631995,H2+Grid
293.6507936507937,95.31,0.0,0.3019136947708376,5416.859300354446,H2+Grid
317.46031746031747,90.19,0.0,0.32639318353604063,5856.064108491292,H2+Grid
392.8571428571429,93.0,23.214285714285722,0.37878787878787873,6796.116504854369,H2+Grid
444.44444444444446,98.0,72.22222222222223,0.37878787878787873,6796.116504854369,H2+Grid
456.3492063492064,117.67,83.53174603174602,0.37878787878787873,6796.116504854369,H2+Grid
476.1904761904762,132.67,102.38095238095235,0.37878787878787873,6796.116504854369,H2+Grid
464.2857142857143,141.84,91.07142857142856,0.37878787878787873,6796.116504854369,H2+Grid
480.1587301587302,141.44,106.15079365079367,0.37878787878787873,6796.116504854369,H2+Grid
432.5396825396826,125.3,60.91269841269843,0.37878787878787873,6796.116504854369,H2+Grid
408.7301587301588,101.0,38.29365079365084,0.37878787878787873,6796.116504854369,H2+Grid
436.5079365079365,97.6,64.68253968253964,0.37878787878787873,6796.116504854369,H2+Grid
317.46031746031747,95.5,0.0,0.32639318353604063,5856.064108491292,H2+Grid
261.9047619047619,92.6,0.0,0.2692743764172335,4831.2528895053165,H2+Grid
202.38095238095238,92.0,0.0,0.2080756545042259,3733.2408691631995,H2+Grid
281.74603174603175,98.0,0.0,0.28967395038823607,5197.256896286021,H2+Grid
369.0476190476191,133.28,0.5952380952381304,0.37878787878787873,6796.116504854369,H2+Grid
424.6031746031746,144.74,403.37301587301585,0.0,0.0,Grid
440.4761904761905,141.07,68.45238095238096,0.37878787878787873,6796.116504854369,H2+Grid
480.1587301587302,124.84,106.15079365079367,0.37878787878787873,6796.116504854369,H2+Grid
472.22222222222223,109.65,98.61111111111109,0.37878787878787873,6796.116504854369,H2+Grid
488.09523809523813,92.8,113.6904761904762,0.37878787878787873,6796.116504854369,H2+Grid
492.0634920634921,64.3,117.46031746031747,0.37878787878787873,6796.116504854369,H2+Grid
464.2857142857143,35.0,91.07142857142856,0.37878787878787873,6796.116504854369,H2+Grid
365.07936507936506,8.0,0.0,0.37535216106644675,6734.473724764986,H2
95.23809523809524,4.16,0.0,0.09791795506081222,1756.819232547388,H2
305.55555555555554,4.16,0.0,0.3141534391534391,5636.461704422869,H2
